id,name,level,actionGroupId,vibrate,hurtEffect,lifetime,movePathType,trackingType,bornOffset,bornLocationType,speed,hitTestMode,triggerHitTestOffset,triggerHitTestRange,hitTestOffset,hitTestRange,disappearMode,hitSpace,isHitTarget,targetNum,TargetKillStateId,TargetState,DefenderOffPos,BringState,hurtMoveTime,hurtActionTime,hitDelay,hitStop,damageDelay,attackRate,upgradeFactor,attackRule,soundHurt,bringShootIdsBoom,bringShootIdsEnd,soundSkill,soundSkillDelay,hurtBuffId,learnId
STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,ARRAY,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING
5161,杨戬用判定1前下,0,5161,0|0,5,300,2,1,0|0|0,0,0.2|0.1|0,1,,,-180|-60|0,380|100|200|0,2,100,1,2,-1,-1,150|0|0;150|0|20;150|0|30,9|10|10,0|50,700,0,60,0,0.5,0,1,sounds_cut2,,,,,,
5162,杨戬用判定2前下,0,5162,0|0,5,300,2,1,0|0|0,0,0.2|0.1|0,1,,,-180|-60|0,380|100|200|0,2,100,1,2,-1,-1,150|0|0;150|0|20;150|0|30,9|10|10,0|50,700,0,60,0,0.5,0,1,sounds_cut2,,,,,,
5163,杨戬用判定3前下,0,5163,0|0,5,300,2,1,0|0|0,0,0.2|0.1|0,1,,,-180|-60|0,380|100|200|0,2,100,1,2,-1,-1,150|0|0;150|0|20;150|0|30,9|10|10,0|50,700,0,60,0,0.5,0,1,sounds_cut2,,,,,,
5164,杨戬用判定4前下,0,5164,0|0,5,300,2,1,0|0|0,0,0.2|0.1|0,1,,,-180|-60|0,380|100|200|0,2,100,1,2,-1,-1,150|0|0;150|0|20;150|0|30,9|10|10,0|50,700,0,60,0,0.5,0,1,sounds_cut2,,,,,,
5165,杨戬用判定1中,0,5161,0|0,5,300,2,1,0|0|0,0,0.1|0|0,1,,,-180|-60|0,380|100|200|0,2,100,1,1,-1,-1,150|0|0;150|0|20;150|0|30,9|10|10,0|50,700,0,60,0,0.5,0,1,sounds_cut2,,,,,,
5166,杨戬用判定2中,0,5162,0|0,5,300,2,1,0|0|0,0,0.1|0|0,1,,,-180|-60|0,380|100|200|0,2,100,1,1,-1,-1,150|0|0;150|0|20;150|0|30,9|10|10,0|50,700,0,60,0,0.5,0,1,sounds_cut2,,,,,,
5167,杨戬用判定3中,0,5162,0|0,5,300,2,1,0|0|0,0,0.1|0|0,1,,,-180|-60|0,380|100|200|0,2,100,1,1,-1,-1,150|0|0;150|0|20;150|0|30,9|10|10,0|50,700,0,60,0,0.5,0,1,sounds_cut2,,,,,,
5168,杨戬用判定4中,0,5162,0|0,5,300,2,1,0|0|0,0,0.1|0|0,1,,,-180|-60|0,380|100|200|0,2,100,1,1,-1,-1,150|0|300;150|0|300;150|0|300,10|10|10,0|50,700,0,60,0,0.5,0,1,sounds_cut2,,,,,,
5169,杨戬用判定1刺,0,5161,0|0,5,300,2,1,0|0|0,0,0.1|0|0,1,,,-180|-60|0,380|100|200|0,2,100,1,1,-1,-1,150|0|0;150|0|20;150|0|30,9|10|10,0|50,700,0,60,0,0.5,0,1,sounds_cut2,,,,,,
5170,杨戬用判定2刺,0,5162,0|0,5,300,2,1,0|0|0,0,0.1|0|0,1,,,-180|-60|0,380|100|200|0,2,100,1,1,-1,-1,150|0|0;150|0|20;150|0|30,9|10|10,0|50,700,0,60,0,0.5,0,1,sounds_cut2,,,,,,
5171,杨戬用判定3刺,0,5163,0|0,5,300,2,1,0|0|0,0,0.1|0|0,1,,,-180|-60|0,380|100|200|0,2,100,1,1,-1,-1,150|0|0;150|0|20;150|0|30,9|10|10,0|50,700,0,60,0,0.5,0,1,sounds_cut2,,,,,,
5172,杨戬用判定4刺,0,5164,0|0,5,300,2,1,0|0|0,0,0.1|0|0,1,,,-180|-60|0,380|100|200|0,2,100,1,1,-1,-1,150|0|0;150|0|20;150|0|30,9|10|10,0|50,700,0,60,0,0.5,0,1,sounds_cut2,,,,,,
5173,地火柱9,0,5155,0|0,9,720,1,1,300|0|-410,0,0|0|0,1,,,-120|-40|-20,240|80|200|0,2,200,1,1,-1,-1,10|0|30;10|0|20;10|0|30,10|10|10,0|50,700,0,60,0,0.5,0,1,sounds_fire1,,,,,,
5174,地火柱10,0,5155,0|0,9,720,1,1,-300|0|-410,0,0|0|0,1,,,-120|-40|-20,240|80|200|0,2,200,1,1,-1,-1,10|0|30;10|0|20;10|0|30,10|10|10,0|50,700,0,60,0,0.5,0,1,sounds_fire1,,,,,,
5175,地火柱11,0,5155,0|0,9,720,1,1,0|130|-410,0,0|0|0,1,,,-120|-40|-20,240|80|200|0,2,200,1,1,-1,-1,10|0|30;10|0|20;10|0|30,10|10|10,0|50,700,0,60,0,0.5,0,1,sounds_fire1,,,,,,
5176,地火柱12,0,5155,0|0,9,720,1,1,0|-130|-410,0,0|0|0,1,,,-120|-40|-20,240|80|200|0,2,200,1,1,-1,-1,10|0|30;10|0|20;10|0|30,10|10|10,0|50,700,0,60,0,0.5,0,1,sounds_fire1,,,,,,
5180,气功波1,0,5180,0|0,10,1500,3,1,0|0|0,0,0.346|0.03|0,1,,,-50|-30|0,150|60|120|0,1,200,1,1,-1,-1,40|0|0;40|0|5;40|0|5,7|10|10,0|50,700,0,110,0,1,0,1,sounds_fire1,,,,,,
5181,气功波2,0,5181,0|0,10,1500,3,1,0|0|0,0,0.346|0.025|0,1,,,-50|-30|0,150|60|120|0,1,200,1,1,-1,-1,40|0|0;40|0|5;40|0|5,7|10|10,0|50,700,0,110,0,1,0,1,sounds_fire1,,,,,,
5182,气功波3,0,5182,0|0,10,1500,3,1,0|0|0,0,0.346|0.02|0,1,,,-50|-30|0,150|60|120|0,1,200,1,1,-1,-1,40|0|0;40|0|5;40|0|5,7|10|10,0|50,700,0,110,0,1,0,1,sounds_fire1,,,,,,
5183,气功波4,0,5183,0|0,10,1500,3,1,0|0|0,0,0.346|0.015|0,1,,,-50|-30|0,150|60|120|0,1,200,1,1,-1,-1,40|0|0;40|0|5;40|0|5,7|10|10,0|50,700,0,110,0,1,0,1,sounds_fire1,,,,,,
5184,气功波5,0,5184,0|0,10,1500,3,1,0|0|0,0,0.346|0.005|0,1,,,-50|-30|0,150|60|120|0,1,200,1,1,-1,-1,40|0|0;40|0|5;40|0|5,7|10|10,0|50,700,0,110,0,1,0,1,sounds_fire1,,,,,,
5185,气功波6,0,5185,0|0,10,1500,3,1,0|0|0,0,0.346|0|0,1,,,-50|-30|0,150|60|120|0,1,200,1,1,-1,-1,40|0|0;40|0|5;40|0|5,7|10|10,0|50,700,0,110,0,1,0,1,sounds_fire1,,,,,,
5186,气功波7,0,5186,0|0,10,1500,3,1,0|0|0,0,0.346|-0.005|0,1,,,-50|-30|0,150|60|120|0,1,200,1,1,-1,-1,40|0|0;40|0|5;40|0|5,7|10|10,0|50,700,0,110,0,1,0,1,sounds_fire1,,,,,,
5187,气功波8,0,5187,0|0,10,1500,3,1,0|0|0,0,0.346|-0.01|0,1,,,-50|-30|0,150|60|120|0,1,200,1,1,-1,-1,250|0|80;150|0|20;150|0|30,10|10|10,0|50,700,0,110,0,1,0,1,sounds_fire1,,,,,,
5191,地冰刺1,0,5191,0|0,10,480,1,1,120|50|0,0,0|0|0,1,,,-120|-30|0,240|60|80|0,2,200,1,1,-1,-1,600|0|150;600|0|120;600|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut1,,,,,,
5192,地冰刺2,0,5191,0|0,10,480,1,1,180|0|0,0,0|0|0,1,,,-120|-30|0,240|60|80|0,2,200,1,1,-1,-1,600|0|150;600|0|120;600|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut1,,,,,,
5193,地冰刺3,0,5191,0|0,10,480,1,1,120|-50|0,0,0|0|0,1,,,-120|-30|0,240|60|80|0,2,200,1,1,-1,-1,600|0|150;600|0|120;600|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut1,,,,,,
5194,地冰刺4,0,5192,0|0,10,480,1,1,-120|50|0,0,0|0|0,1,,,-120|-30|0,240|60|80|0,2,200,1,1,-1,-1,-600|0|150;-600|0|120;-600|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut1,,,,,,
5195,地冰刺5,0,5192,0|0,10,480,1,1,-180|0|0,0,0|0|0,1,,,-120|-30|0,240|60|80|0,2,200,1,1,-1,-1,-600|0|150;-600|0|120;-600|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut1,,,,,,
5196,地冰刺6,0,5192,0|0,10,480,1,1,-120|-50|0,0,0|0|0,1,,,-120|-30|0,240|60|80|0,2,200,1,1,-1,-1,-600|0|150;-600|0|120;-600|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut1,,,,,,
5200,地冰刺1,0,5191,0|0,10,480,1,1,180|80|0,0,0|0|0,1,,,-120|-30|0,240|60|80|0,2,200,1,1,-1,-1,600|0|150;600|0|120;600|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut1,,,,,,
5201,地冰刺2,0,5193,0|0,10,480,1,1,240|40|0,0,0|0|0,1,,,-120|-30|0,240|60|80|0,2,200,1,1,-1,-1,600|0|150;600|0|120;600|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut1,,,,,,
5202,地冰刺3,0,5195,0|0,10,480,1,1,320|0|0,0,0|0|0,1,,,-120|-30|0,240|60|80|0,2,200,1,1,-1,-1,600|0|150;600|0|120;600|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut1,,,,,,
5203,地冰刺4,0,5193,0|0,10,480,1,1,240|-40|0,0,0|0|0,1,,,-120|-30|0,240|60|80|0,2,200,1,1,-1,-1,600|0|150;600|0|120;600|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut1,,,,,,
5204,地冰刺5,0,5191,0|0,10,480,1,1,180|-80|0,0,0|0|0,1,,,-120|-30|0,240|60|80|0,2,200,1,1,-1,-1,600|0|150;600|0|120;600|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut1,,,,,,
5205,地冰刺6,0,5192,0|0,10,480,1,1,-180|80|0,0,0|0|0,1,,,-120|-30|0,240|60|80|0,2,200,1,1,-1,-1,-600|0|150;-600|0|120;-600|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut1,,,,,,
5206,地冰刺7,0,5194,0|0,10,480,1,1,-240|40|0,0,0|0|0,1,,,-120|-30|0,240|60|80|0,2,200,1,1,-1,-1,-600|0|150;-600|0|120;-600|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut1,,,,,,
5207,地冰刺8,0,5196,0|0,10,480,1,1,-320|0|0,0,0|0|0,1,,,-120|-30|0,240|60|80|0,2,200,1,1,-1,-1,-600|0|150;-600|0|120;-600|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut1,,,,,,
5208,地冰刺9,0,5194,0|0,10,480,1,1,-240|-40|0,0,0|0|0,1,,,-120|-30|0,240|60|80|0,2,200,1,1,-1,-1,-600|0|150;-600|0|120;-600|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut1,,,,,,
5209,地冰刺10,0,5192,0|0,10,480,1,1,-180|-80|0,0,0|0|0,1,,,-120|-30|0,240|60|80|0,2,200,1,1,-1,-1,-600|0|150;-600|0|120;-600|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut1,,,,,,
5211,孟婆用判定1刺,0,5161,0|0,5,200,2,1,0|0|0,0,0.1|0|0,1,,,-160|-50|0,320|100|200|0,2,50,1,1,-1,-1,80|0|0;80|0|20;80|0|30,9|10|10,0|50,700,0,60,0,0.5,0,1,sounds_cut2,,,,,,
5212,孟婆用判定2刺,0,5162,0|0,5,200,2,1,0|0|0,0,0.1|0|0,1,,,-160|-50|0,320|100|200|0,2,50,1,1,-1,-1,80|0|0;80|0|20;80|0|30,9|10|10,0|50,700,0,60,0,0.5,0,1,sounds_cut2,,,,,,
5213,孟婆用判定3刺,0,5163,0|0,5,200,2,1,0|0|0,0,0.1|0|0,1,,,-160|-50|0,320|100|200|0,2,50,1,1,-1,-1,80|0|0;80|0|20;80|0|30,9|10|10,0|50,700,0,60,0,0.5,0,1,sounds_cut2,,,,,,
5214,孟婆用判定4刺,0,5164,0|0,5,200,2,1,0|0|0,0,0.1|0|0,1,,,-160|-50|0,320|100|200|0,2,50,1,1,-1,-1,600|0|150;600|0|120;600|0|120,10|10|10,0|50,700,0,60,0,0.5,0,1,sounds_cut2,,,,,,
5220,李鬼用判定1砸,0,5220,0|0,5,200,2,1,0|0|0,0,0.1|0|0,1,,,-160|-50|0,320|100|200|0,2,50,1,1,-1,-1,80|0|0;80|0|20;80|0|30,9|10|10,0|50,700,0,60,0,0.1,0,1,sounds_cut2,,,,,,
5221,李鬼用判定2刺,0,5221,0|0,5,200,2,1,0|0|0,0,0.1|0|0,1,,,-160|-50|0,320|100|200|0,2,50,1,1,-1,-1,80|0|0;80|0|20;80|0|30,9|10|10,0|50,700,0,60,0,0.1,0,1,sounds_cut2,,,,,,
5222,李鬼用判定3刺,0,5222,0|0,5,200,2,1,0|0|0,0,0.1|0|0,1,,,-160|-50|0,320|100|200|0,2,50,1,1,-1,-1,80|0|0;80|0|20;80|0|30,9|10|10,0|50,700,0,60,0,0.1,0,1,sounds_cut2,,,,,,
5223,李鬼用判定4刺,0,5223,0|0,5,200,2,1,0|0|0,0,0.1|0|0,1,,,-160|-50|0,320|100|200|0,2,50,1,1,-1,-1,600|0|150;600|0|120;600|0|120,10|10|10,0|50,700,0,60,0,0.1,0,1,sounds_cut2,,,,,,
5230,飞刀1,0,5230,0|0,9,1200,1,1,20|25|0,0,0.4|0|0,1,,,20|0|0,150|50|120|0,1,50,1,1,3,-1,40|0|0;40|0|5;40|0|5,7|10|10,0|50,700,0,110,0,0.33,0,1,sounds_fire1,,,,,,
5231,飞刀2,0,5231,0|0,9,1200,1,1,20|25|0,0,0.4|0.01|0,1,,,20|0|0,150|50|120|0,1,50,1,1,3,-1,40|0|0;40|0|5;40|0|5,7|10|10,0|50,700,0,110,0,0.33,0,1,sounds_fire1,,,,,,
5232,飞刀3,0,5232,0|0,9,1200,1,1,20|25|0,0,0.4|-0.01|0,1,,,20|0|0,150|50|120|0,1,50,1,1,3,-1,40|0|0;40|0|5;40|0|5,7|10|10,0|50,700,0,110,0,0.33,0,1,sounds_fire1,,,,,,
5233,飞刀4,0,5230,0|0,9,1200,1,1,20|25|0,0,0.346|0.2|0,1,,,20|0|0,150|50|120|0,1,50,1,1,3,-1,40|0|0;40|0|5;40|0|5,7|10|10,0|50,700,0,110,0,0.33,0,1,sounds_fire1,,,,,,
5234,飞刀5,0,5231,0|0,9,1200,1,1,20|25|0,0,0.398|0.04|0,1,,,20|0|0,150|50|120|0,1,50,1,1,3,-1,40|0|0;40|0|5;40|0|5,7|10|10,0|50,700,0,110,0,0.33,0,1,sounds_fire1,,,,,,
5235,飞刀6,0,5232,0|0,9,1200,1,1,20|25|0,0,0.38|-0.12|0,1,,,20|0|0,150|50|120|0,1,50,1,1,3,-1,40|0|0;40|0|5;40|0|5,7|10|10,0|50,700,0,110,0,0.33,0,1,sounds_fire1,,,,,,
5236,飞刀7,0,5230,0|0,9,1200,1,1,20|25|0,0,0.346|-0.2|0,1,,,20|0|0,150|50|120|0,1,50,1,1,3,-1,40|0|0;40|0|5;40|0|5,7|10|10,0|50,700,0,110,0,0.33,0,1,sounds_fire1,,,,,,
5237,飞刀8,0,5231,0|0,9,1200,1,1,20|25|0,0,0.398|-0.04|0,1,,,20|0|0,150|50|120|0,1,50,1,1,3,-1,40|0|0;40|0|5;40|0|5,7|10|10,0|50,700,0,110,0,0.33,0,1,sounds_fire1,,,,,,
5238,飞刀9,0,5232,0|0,9,1200,1,1,20|25|0,0,0.38|0.12|0,1,,,20|0|0,150|50|120|0,1,50,1,1,3,-1,40|0|0;40|0|5;40|0|5,7|10|10,0|50,700,0,110,0,0.33,0,1,sounds_fire1,,,,,,
5239,飞刀10,0,5230,0|0,9,1800,1,1,20|25|0,0,0.25|0|0,1,,,20|0|0,150|50|120|0,1,50,1,1,3,-1,40|0|0;40|0|5;40|0|5,7|10|10,0|50,700,0,110,0,0.33,0,1,sounds_fire1,,,,,,
5240,飞箭,0,5240,0|0,9,1200,1,1,20|20|0,0,0.346|0.2|0,1,,,0|0|0,150|36|120|0,1,50,1,1,3,-1,40|0|0;40|0|5;40|0|5,7|10|10,0|50,700,0,110,0,1,0,1,sounds_fire1,,,,,,
5241,飞箭,0,5241,0|0,9,1200,1,1,20|18|0,0,0.398|0.04|0,1,,,0|0|0,150|36|120|0,1,50,1,1,3,-1,40|0|0;40|0|5;40|0|5,7|10|10,0|50,700,0,110,0,1,0,1,sounds_fire1,,,,,,
5242,飞箭,0,5242,0|0,9,1200,1,1,20|16|0,0,0.38|-0.12|0,1,,,0|0|0,150|36|120|0,1,50,1,1,3,-1,40|0|0;40|0|5;40|0|5,7|10|10,0|50,700,0,110,0,1,0,1,sounds_fire1,,,,,,
5280,瓜校尉扔炸弹1,1,5280,0|0,8,480,1,1,0|50|0,0,0|0|0,0,,,0|0|0,0|0|0|0,2,80,1,1,-1,-1,60|0|120;60|0|120;60|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_explosion,,,,,,
5281,瓜校尉扔炸弹2,1,5281,0|0,8,480,1,1,0|50|0,0,-0.3|0.13|0,0,,,0|0|0,0|0|0|0,2,80,1,1,-1,-1,60|0|120;60|0|120;60|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_explosion,,,,,,
5282,瓜校尉扔炸弹3,1,5282,0|0,8,480,1,1,0|50|0,0,-0.6|0|0,0,,,0|0|0,0|0|0|0,2,80,1,1,-1,-1,60|0|120;60|0|120;60|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_explosion,,,,,,
5283,瓜校尉扔炸弹4,1,5283,0|0,8,480,1,1,0|50|0,0,-0.3|-0.13|0,0,,,0|0|0,0|0|0|0,2,80,1,1,-1,-1,60|0|120;60|0|120;60|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_explosion,,,,,,
5284,瓜校尉扔炸弹1,1,5280,0|0,8,480,1,1,0|50|0,0,0.21|0|0,0,,,0|0|0,0|0|0|0,2,80,1,1,-1,-1,60|0|120;60|0|120;60|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_explosion,,,,,,
5285,瓜校尉扔炸弹2,1,5281,0|0,8,480,1,1,0|50|0,0,-0.09|0.13|0,0,,,0|0|0,0|0|0|0,2,80,1,1,-1,-1,60|0|120;60|0|120;60|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_explosion,,,,,,
5286,瓜校尉扔炸弹3,1,5282,0|0,8,480,1,1,0|50|0,0,-0.39|0|0,0,,,0|0|0,0|0|0|0,2,80,1,1,-1,-1,60|0|120;60|0|120;60|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_explosion,,,,,,
5287,瓜校尉扔炸弹4,1,5283,0|0,8,480,1,1,0|50|0,0,-0.09|-0.13|0,0,,,0|0|0,0|0|0|0,2,80,1,1,-1,-1,60|0|120;60|0|120;60|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_explosion,,,,,,
5301,瓜校尉扔炸弹1,1,5280,0|0,8,480,1,1,0|50|0,0,0.42|0|0,0,,,0|0|0,0|0|0|0,2,80,1,1,-1,-1,60|0|120;60|0|120;60|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_explosion,,,,,,
5302,瓜校尉扔炸弹2,1,5281,0|0,8,480,1,1,0|50|0,0,0.12|0.13|0,0,,,0|0|0,0|0|0|0,2,80,1,1,-1,-1,60|0|120;60|0|120;60|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_explosion,,,,,,
5303,瓜校尉扔炸弹3,1,5282,0|0,8,480,1,1,0|50|0,0,-0.18|0|0,0,,,0|0|0,0|0|0|0,2,80,1,1,-1,-1,60|0|120;60|0|120;60|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_explosion,,,,,,
5304,瓜校尉扔炸弹4,1,5283,0|0,8,480,1,1,0|50|0,0,0.12|-0.13|0,0,,,0|0|0,0|0|0|0,2,80,1,1,-1,-1,60|0|120;60|0|120;60|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_explosion,,,,,,
5290,炸弹1,1,5290,0|0,8,600,1,1,170|0|0,0,0|0|0,0,,,-80|-30|0,160|60|200|0,2,80,1,1,-1,-1,60|0|120;60|0|120;60|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_explosion,,,,,,
5291,炸弹2,1,5291,0|0,8,600,1,1,0|100|0,0,0|0|0,0,,,-80|-30|0,160|60|200|0,2,80,1,1,-1,-1,60|0|120;60|0|120;60|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_explosion,,,,,,
5292,炸弹3,1,5292,0|0,8,600,1,1,-200|0|0,0,0|0|0,0,,,-80|-30|0,160|60|200|0,2,80,1,1,-1,-1,60|0|120;60|0|120;60|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_explosion,,,,,,
5293,炸弹4,1,5293,0|0,8,600,1,1,0|-100|0,0,0|0|0,0,,,-80|-30|0,160|60|200|0,2,80,1,1,-1,-1,60|0|120;60|0|120;60|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_explosion,,,,,,
5294,炸弹1,1,5290,0|0,8,600,1,1,270|0|0,0,0|0|0,0,,,-80|-30|0,160|60|200|0,2,80,1,1,-1,-1,60|0|120;60|0|120;60|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_explosion,,,,,,
5295,炸弹2,1,5291,0|0,8,600,1,1,100|100|0,0,0|0|0,0,,,-80|-30|0,160|60|200|0,2,80,1,1,-1,-1,60|0|120;60|0|120;60|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_explosion,,,,,,
5296,炸弹3,1,5292,0|0,8,600,1,1,-100|0|0,0,0|0|0,0,,,-80|-30|0,160|60|200|0,2,80,1,1,-1,-1,60|0|120;60|0|120;60|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_explosion,,,,,,
5297,炸弹4,1,5293,0|0,8,600,1,1,100|-100|0,0,0|0|0,0,,,-80|-30|0,160|60|200|0,2,80,1,1,-1,-1,60|0|120;60|0|120;60|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_explosion,,,,,,
5305,炸弹1,1,5290,0|0,8,600,1,1,370|0|0,0,0|0|0,0,,,-80|-30|0,160|60|200|0,2,80,1,1,-1,-1,60|0|120;60|0|120;60|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_explosion,,,,,,
5306,炸弹2,1,5291,0|0,8,600,1,1,200|100|0,0,0|0|0,0,,,-80|-30|0,160|60|200|0,2,80,1,1,-1,-1,60|0|120;60|0|120;60|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_explosion,,,,,,
5307,炸弹3,1,5292,0|0,8,600,1,1,0|0|0,0,0|0|0,0,,,-80|-30|0,160|60|200|0,2,80,1,1,-1,-1,60|0|120;60|0|120;60|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_explosion,,,,,,
5308,炸弹4,1,5293,0|0,8,600,1,1,200|-100|0,0,0|0|0,0,,,-80|-30|0,160|60|200|0,2,80,1,1,-1,-1,60|0|120;60|0|120;60|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_explosion,,,,,,
5320,猿精用 乾坤一棍,1,5320,0|0,8,420,1,1,150|60|0,0,0|0|0,0,,,-100|0|0,200|120|80|0,2,80,1,1,-1,-1,60|0|120;60|0|120;60|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_explosion,,,,,,
5321,回旋特效,0,5321,0|0,5,3000,1,1,10|50|0,0,0.235|0.1|0,1,,,0|0|0,300|100|200|0,2,200,1,4,-1,4,100|0|60;100|0|60;60|0|30,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut3,,,,,,
5322,回旋特效,0,5322,0|0,5,3000,1,1,10|50|0,0,0.245|0.05|0,1,,,0|0|0,300|100|200|0,2,200,1,4,-1,4,100|0|60;100|0|60;60|0|30,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut3,,,,,,
5323,回旋特效,0,5323,0|0,5,3000,1,1,10|50|0,0,0.25|0|0,1,,,0|0|0,300|100|200|0,2,200,1,4,-1,4,150|0|60;150|0|60;60|0|30,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut3,,,,,,
5324,回旋特效,0,5324,0|0,5,3000,1,1,10|50|0,0,0.245|-0.05|0,1,,,0|0|0,300|100|200|0,2,200,1,4,-1,4,100|0|60;100|0|60;60|0|30,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut3,,,,,,
5325,回旋特效,0,5325,0|0,5,3000,1,1,10|50|0,0,0.235|-0.1|0,1,,,0|0|0,300|100|200|0,2,200,1,1,-1,4,100|0|60;100|0|60;60|0|30,10|10|10,0|50,700,0,110,0,1,0,1,sounds_cut3,,,,,,
5326,红孩儿火球1,0,5326,0|0,9,1500,1,1,0|0|0,0,0.35|0.176|0,1,,,-50|-30|0,150|60|120|0,1,200,1,1,-1,-1,40|0|0;40|0|5;40|0|5,7|10|10,0|50,700,0,110,0,1,0,1,sounds_fire1,,,,,,
5327,红孩儿火球2,0,5327,0|0,9,1500,1,1,0|0|0,0,0.35|0.285|0,1,,,-50|-30|0,150|60|120|0,1,200,1,1,-1,-1,40|0|0;40|0|5;40|0|5,7|10|10,0|50,700,0,110,0,1,0,1,sounds_fire1,,,,,,
5328,红孩儿火球3,0,5328,0|0,9,1500,1,1,0|0|0,0,0.35|0.285|0,1,,,-50|-30|0,150|60|120|0,1,200,1,1,-1,-1,40|0|0;40|0|5;40|0|5,7|10|10,0|50,700,0,110,0,1,0,1,sounds_fire1,,,,,,
5329,红孩儿火球4,0,5329,0|0,9,1500,1,1,0|0|0,0,0.35|0.176|0,1,,,-50|-30|0,150|60|120|0,1,200,1,1,-1,-1,40|0|0;40|0|5;40|0|5,7|10|10,0|50,700,0,110,0,1,0,1,sounds_fire1,,,,,,
5330,红孩儿火球5,0,5330,0|0,9,1500,1,1,0|0|0,0,0.35|0|0,1,,,-50|-30|0,150|60|120|0,1,200,1,1,-1,-1,40|0|0;40|0|5;40|0|5,7|10|10,0|50,700,0,110,0,1,0,1,sounds_fire1,,,,,,
5331,红孩儿火球6,0,5331,0|0,9,1500,1,1,0|0|0,0,0.35|-0.176|0,1,,,-50|-30|0,150|60|120|0,1,200,1,1,-1,-1,40|0|0;40|0|5;40|0|5,7|10|10,0|50,700,0,110,0,1,0,1,sounds_fire1,,,,,,
5332,红孩儿火球7,0,5332,0|0,9,1500,1,1,0|0|0,0,0.35|-0.286|0,1,,,-50|-30|0,150|60|120|0,1,200,1,1,-1,-1,40|0|0;40|0|5;40|0|5,7|10|10,0|50,700,0,110,0,1,0,1,sounds_fire1,,,,,,
5333,红孩儿火球8,0,5333,0|0,9,1500,1,1,0|0|0,0,0.35|-0.286|0,1,,,-50|-30|0,150|60|120|0,1,200,1,1,-1,-1,40|0|0;40|0|5;40|0|5,7|10|10,0|50,700,0,110,0,1,0,1,sounds_fire1,,,,,,
5334,红孩儿火球9,0,5334,0|0,9,1500,1,1,0|0|0,0,0.35|-0.178|0,1,,,-50|-30|0,150|60|120|0,1,200,1,1,-1,-1,40|0|0;40|0|5;40|0|5,7|10|10,0|50,700,0,110,0,1,0,1,sounds_fire1,,,,,,
